City Name,Latitude,Longitude,Country
Voronezh,51.6717,39.2106,Russia
Perm,58.0139,56.2489,Russia
Changwon,35.2708,128.6631,South Korea
Fangchenggang,21.6,108.3,China
Shouguang,36.8833,118.7333,China
Bogor,-6.5966,106.7972,Indonesia
Cartagena,10.4,-75.5,Colombia
Matola,-25.9667,32.4667,Mozambique
Jodhpur,26.28,73.02,India
Memphis,35.1087,-89.9663,United States
Ogbomoso,8.1333,4.25,Nigeria
Rangapukur,25.56,89.25,Bangladesh
Managua,12.1544,-86.2738,Nicaragua
Sanya,18.2533,109.5036,China
Shymkent,42.3167,69.5958,Kazakhstan
Wutong,30.6326,120.5474,China
Niamey,13.515,2.1175,Niger
Shubra al Khaymah,30.1286,31.2422,Egypt
Linhai,28.8523,121.1409,China
Denizli,37.7667,29.0833,Turkey
Maceio,-9.6658,-35.735,Brazil
Monrovia,6.3133,-10.8014,Liberia
Wafangdian,39.6271,121.9972,China
Zhongxiang,31.169,112.5853,China
Louisville,38.1663,-85.6485,United States
Odesa,46.4775,30.7326,Ukraine
Thu Duc,10.8266,106.7609,Vietnam
Volgograd,48.7086,44.5147,Russia
Islamabad,33.6931,73.0639,Pakistan
Port-au-Prince,18.5333,-72.3333,Haiti
Xinyi,22.3559,110.9369,China
Raipur,21.25,81.63,India
Arequipa,-16.4,-71.5333,Peru
Richmond,37.5295,-77.4756,United States
Zaoyang,32.1287,112.7581,China
Buffalo,42.9018,-78.8487,United States
Shuizhai,33.4433,114.8994,China
Xingyi,25.091,104.9011,China
Kota,25.18,75.83,India
Quetta,30.1833,67,Pakistan
Kathmandu,27.7172,85.324,Nepal
Ottawa,45.4247,-75.695,Canada
Lilongwe,-13.9833,33.7833,Malawi
Asmara,15.3228,38.925,Eritrea
Freetown,8.4844,-13.2344,Sierra Leone
Vientiane,17.9667,102.6,Laos
Jerusalem,31.7784,35.2066,Israel
Riga,56.9489,24.1064,Latvia
Bangui,4.3733,18.5628,Central African Republic
Dushanbe,38.5367,68.78,Tajikistan
Lome,6.1319,1.2228,Togo
Ashgabat,37.95,58.3833,Turkmenistan
Zagreb,45.8167,15.9833,Croatia
Libreville,0.3903,9.4542,Gabon
Cotonou,6.3667,2.4333,Benin
Pretoria,-25.7461,28.1881,South Africa
Vilnius,54.6872,25.28,Lithuania
Winnipeg,49.8844,-97.1464,Canada
Quebec City,46.8139,-71.2081,Canada
Chisinau,47.0228,28.8353,Moldova
Port Moresby,-9.4789,147.1494,Papua New Guinea
Skopje,41.9961,21.4317,Macedonia
Djibouti,11.5883,43.145,Djibouti
Gaza,31.5069,34.456,Gaza Strip
Kingston,17.9714,-76.7931,Jamaica
Rabat,34.0209,-6.8416,Morocco
San Salvador,13.6989,-89.1914,El Salvador
The Hague,52.08,4.31,Netherlands
Asuncion,-25.3,-57.6333,Paraguay
Juba,4.85,31.6,South Sudan
Maseru,-29.31,27.48,Lesotho
Bissau,11.85,-15.5667,Guinea-Bissau
Valletta,35.8983,14.5125,Malta
Bratislava,48.1439,17.1097,Slovakia
Kitchener,43.4186,-80.4728,Canada
Manama,26.225,50.5775,Bahrain
Tallinn,59.4372,24.7453,Estonia
Beirut,33.8869,35.5131,Lebanon
Cape Town,-33.9253,18.4239,South Africa
Tirana,41.3289,19.8178,Albania
Sarajevo,43.8564,18.4131,Bosnia and Herzegovina
Wellington,-41.2889,174.7772,New Zealand
Banjul,13.4531,-16.5775,The Gambia
Halifax,44.6475,-63.5906,Canada
Canberra,-35.2931,149.1269,Australia
Yamoussoukro,6.8161,-5.2742,C̫te d'Ivoire
Victoria,48.4283,-123.3647,Canada
Nicosia,35.1725,33.365,Cyprus
Windhoek,-22.57,17.0836,Namibia
Saint-Denis,-20.8789,55.4481,Reunion
Porto-Novo,6.4972,2.605,Benin
Sucre,-19.0475,-65.26,Bolivia
Ljubljana,46.0514,14.5061,Slovenia
Nassau,25.0781,-77.3386,The Bahamas
Bloemfontein,-29.1167,26.2167,South Africa
Fort-de-France,14.6,-61.0667,Martinique
New Delhi,28.6139,77.209,India
Gaborone,-24.6581,25.9122,Botswana
Paramaribo,5.8522,-55.2039,Suriname
Dili,-8.5536,125.5783,Timor-Leste
Dodoma,-6.1731,35.7419,Tanzania
Georgetown,6.8058,-58.1508,Guyana
Gibraltar,36.1333,-5.35,Gibraltar
Malabo,3.75,8.7833,Equatorial Guinea
Suva,-18.1416,178.4419,Fiji
Noumea,-22.2758,166.458,New Caledonia
Pristina,42.6633,21.1622,Kosovo
Male,4.1753,73.5089,Maldives
Port Louis,-20.1644,57.5042,Mauritius
Podgorica,42.4413,19.2629,Montenegro
Willemstad,12.108,-68.935,Cura̤ao
Bern,46.9481,7.4475,Switzerland
Gitega,-3.4283,29.925,Burundi
Reykjavik,64.1467,-21.94,Iceland
Luxembourg,49.6117,6.1319,Luxembourg
Papeete,-17.5334,-149.5667,French Polynesia
Praia,14.918,-23.509,Cabo Verde
Sri Jayewardenepura Kotte,6.9108,79.8878,Sri Lanka
Bridgetown,13.0975,-59.6167,Barbados
Moroni,-11.699,43.256,Comoros
Thimphu,27.4722,89.6361,Bhutan
Mbabane,-26.3208,31.1617,Swaziland
Honiara,-9.4319,159.9556,Solomon Islands
Port of Spain,10.6667,-61.5167,Trinidad and Tobago
Castries,14.0167,-60.9833,Saint Lucia
Putrajaya,2.93,101.69,Malaysia
Cayenne,4.933,-52.33,French Guiana
Sao Tome,0.3361,6.7306,Sao Tome and Principe
Port-Vila,-17.7333,168.3167,Vanuatu
Bandar Seri Begawan,4.8903,114.9422,Brunei
Monaco,43.7333,7.4167,Monaco
Apia,-13.8333,-171.75,Samoa
Tarawa,1.3382,173.0176,Kiribati
Oranjestad,12.5186,-70.0358,Aruba
Saint Helier,49.1858,-2.11,Jersey
Mamoudzou,-12.7794,45.2272,Mayotte
Majuro,7.0833,171.3833,Marshall Islands
Douglas,54.145,-4.482,Isle Of Man
George Town,19.2866,-81.3744,Cayman Islands
Kingstown,13.1578,-61.225,Saint Vincent and the Grenadines
Andorra la Vella,42.5,1.5,Andorra
Saint John's,17.1167,-61.85,Antigua and Barbuda
Nuku`alofa,-21.1333,-175.2,Tonga
Nuuk,64.1814,-51.6942,Greenland
Belmopan,17.2514,-88.7669,Belize
Roseau,15.3014,-61.3883,Dominica
Basseterre,17.3,-62.7333,Saint Kitts and Nevis
Torshavn,62,-6.7833,Faroe Islands
Road Town,18.4167,-64.6167,British Virgin Islands
Pago Pago,-14.274,-170.7046,American Samoa
Grand Turk,21.4664,-71.136,Turks and Caicos Islands
Marigot,18.0706,-63.0847,Saint Martin
Palikir,6.9178,158.185,Federated States of Micronesia
Funafuti,-8.5167,179.2,Tuvalu
Vaduz,47.141,9.521,Liechtenstein
Lobamba,-26.4465,31.2064,Swaziland
Avarua,-21.207,-159.771,Cook Islands
Saint George's,12.05,-61.75,Grenada
San Marino,43.9346,12.4473,San Marino
Tifariti,26.158,-10.567,Morocco
Philipsburg,18.0237,-63.0458,Sint Maarten
Capitol Hill,15.2137,145.7546,Northern Mariana Islands
Stanley,-51.7,-57.85,Falkland Islands (Islas Malvinas)
Hamilton,32.2942,-64.7839,Bermuda
Vatican City,41.904,12.453,Vatican City
Alofi,-19.056,-169.921,Niue
Basse-Terre,16.0104,-61.7055,Guadeloupe
Hagta,13.4745,144.7504,Guam
Jamestown,-15.9251,-5.7179,"Saint Helena, Ascension, and Tristan da Cunha"
Brades,16.7928,-62.2106,Montserrat
Yaren,-0.5477,166.9209,Nauru
Gustavia,17.8958,-62.8508,Saint Barthelemy
Ngerulmud,7.5006,134.6242,Palau
Saint-Pierre,46.7811,-56.1764,Saint Pierre and Miquelon
The Valley,18.2167,-63.05,Anguilla
Mata-Utu,-13.2825,-176.1736,Wallis and Futuna
Longyearbyen,78.2167,15.6333,Svalbard
Adamstown,-25.0667,-130.0833,Pitcairn Islands
Flying Fish Cove,-10.4167,105.7167,Christmas Island
King Edward Point,-54.2833,-36.5,South Georgia And South Sandwich Islands
Bareilly,28.364,79.415,India
Quang Ha,15.9333,108.2667,Vietnam
Domaa-Ahenkro,7.2833,-2.8833,Ghana
Oklahoma City,35.4676,-97.5136,United States
Xingcheng,24.1681,115.6669,China
Dongtai,32.8534,120.3037,China
Yingcheng,24.1878,113.4042,China
Chiba,35.6073,140.1064,Japan
Al Mijlad,11.0339,27.74,Sudan
Pekanbaru,0.5092,101.4453,Indonesia
Luocheng,22.7645,111.5745,China
Dnipro,48.4675,35.04,Ukraine
Danyang,31.9948,119.575,China
Gode,5.9527,43.5516,Ethiopia
Natal,-6.9838,-60.2699,Brazil
Nada,19.5,109.5833,China
Zamboanga City,6.9042,122.0761,Philippines
Kirkuk,35.4667,44.3167,Iraq
Bridgeport,41.1918,-73.1954,United States
Naples,40.8333,14.25,Italy
Wuchuan,21.4283,110.7749,China
Huilong,31.8131,121.6574,China
Morelia,19.7683,-101.1894,Mexico
Malaga,36.7194,-4.42,Spain
Cebu City,10.32,123.75,Philippines
Al Mansurah,31.05,31.3833,Egypt
Coimbatore,11.0168,76.9558,India
Santo Domingo Este,18.4855,-69.8734,Dominican Republic
Setagaya,35.6466,139.6532,Japan
Songnam,37.4333,127.15,South Korea
Taishan,22.2486,112.785,China
Teresina,-5.0949,-42.8042,Brazil
Solapur,17.68,75.92,India
Tangier,35.7767,-5.8039,Morocco
Kermanshah,34.3142,47.065,Iran
Krasnodar,45.0333,38.9667,Russia
Baidoa,3.1167,43.65,Somalia
Gaalkacyo,6.7697,47.4308,Somalia
Anqiu,36.3619,119.1072,China
Feicheng,36.186,116.772,China
Seberang Jaya,5.4,100.4667,Malaysia
El Alto,-16.5047,-68.1633,Bolivia
Kitakyushu,33.8833,130.8833,Japan
Khartoum North,15.6333,32.6333,Sudan
Kisangani,0.5153,25.1911,Congo (Kinshasa)
Aguascalientes,21.876,-102.296,Mexico
Marrakech,31.63,-8.0089,Morocco
Donetsk,48.0028,37.8053,Ukraine
Trujillo,-8.112,-79.0288,Peru
New Orleans,30.0687,-89.9288,United States
Taihe,30.8706,105.3784,China
Trichinopoly,10.7903,78.7047,India
Xin'an,34.3662,118.3369,China
Taihecun,45.768,131.0063,China
Kashgar,39.4681,75.9938,China
Naucalpan de Juarez,19.4753,-99.2378,Mexico
Cankaya,39.9244,32.8856,Turkey
Santiago de Cuba,20.0217,-75.8294,Cuba
Owerri,5.4833,7.0333,Nigeria
Padang,-0.95,100.3531,Indonesia
Qingzhou,36.6967,118.4797,China
Lichuan,30.2965,108.9378,China
Santiago del Estero,-27.7833,-64.2667,Argentina
Daye,30.1003,114.9699,China
Hengzhou,22.6896,109.2674,China
Fort Worth,32.7817,-97.3474,United States
Hartford,41.7661,-72.6834,United States
Esenyurt,41.047,28.658,Turkey
Campo Grande,-20.4839,-54.615,Brazil
Zhuanghe,39.6896,122.9664,China
Bobo-Dioulasso,11.1833,-4.2833,Burkina Faso
Ad Dammam,26.4333,50.1,Saudi Arabia
Quzhou,28.9545,118.8763,China
Lhasa,29.6534,91.1719,China
Jiaozhou,36.2481,119.9625,China
Bunia,1.5667,30.25,Congo (Kinshasa)
Taguig City,14.52,121.05,Philippines
Cancun,21.1606,-86.8475,Mexico
Merida,20.97,-89.62,Mexico
Yangchun,22.1717,111.7846,China
Dengtalu,36.1386,114.1066,China
Moradabad,28.8389,78.7769,India
Antipolo,14.5842,121.1763,Philippines
Abeokuta,7.1608,3.3483,Nigeria
Bucheon,37.5,126.7833,South Korea
Zhoushan,29.9887,122.2049,China
Tiruppur,11.1085,77.3411,India
Chihuahua,28.6353,-106.0889,Mexico
Klang,3.0333,101.45,Malaysia
As Sulaymaniyah,35.5572,45.4356,Iraq
Gurgaon,28.456,77.029,India
Turin,45.0792,7.6761,Italy
Tucson,32.1541,-110.8787,United States
Hai'an,32.532,120.4604,China
Ar Ramadi,33.4258,43.2992,Iraq
Laiyang,36.9758,120.7136,China
Sale,34.0333,-6.8,Morocco
Jalandhar,31.2569,75.4432,India
Marseille,43.2964,5.37,France
Bucaramanga,7.1333,-73,Colombia
Kaifeng Chengguanzhen,34.8519,114.3481,China
Ikeja,6.6186,3.3426,Nigeria
Eskisehir,39.7767,30.5206,Turkey
Saltillo,25.4231,-100.9919,Mexico
Gaomi,36.3833,119.75,China
Liverpool,53.4075,-2.9919,United Kingdom
Ipoh,4.5972,101.075,Malaysia
Oran,35.6969,-0.6331,Algeria
Portsmouth,50.8058,-1.0872,United Kingdom
Southampton,50.9025,-1.4042,United Kingdom
Hermosillo,29.0989,-110.9542,Mexico
Cochabamba,-17.3833,-66.1667,Bolivia
Weichanglu,37.1792,119.9333,China
Shache,38.4261,77.25,China
Leping,28.9632,117.1203,China
Hailun,47.4585,126.9632,China
Macheng,31.1817,115.0189,China
Akure,7.25,5.195,Nigeria
Ilorin,8.5,4.55,Nigeria
Yuci,37.6823,112.7281,China
Saratov,51.5333,46.0167,Russia
Erbil,36.1912,44.0092,Iraq
Iguacu,-22.74,-43.47,Brazil
Pasig City,14.575,121.0833,Philippines
Dehui,44.5333,125.7,China
Kalkaji Devi,28.5485,77.2513,India
Bhubaneshwar,20.27,85.84,India
Honolulu,21.3294,-157.846,United States
Tongchuan,34.9057,108.9422,China
Cheongju,36.6333,127.4833,South Korea
Chengxiang,31.4515,121.1043,China
Thessaloniki,40.6403,22.9347,Greece
Warri,5.5167,5.75,Nigeria
Sakai,34.5733,135.4831,Japan
Pointe-Noire,-4.8,11.85,Congo (Brazzaville)
Rongjiawan,29.1409,113.1087,China
Mediouna,33.45,-7.51,Morocco
Butterworth,5.3992,100.3639,Malaysia
Renqiu,38.7094,116.1008,China
Xindi,29.8182,113.4653,China
Bhayandar,19.29,72.85,India
Wu'an,36.6941,114.1847,China
Sao Bernardo do Campo,-23.7,-46.55,Brazil
Mandvi,19.3,72.85,India
Barinas,8.6333,-70.2,Venezuela
Zijinglu,34.7513,112.9854,China
Gaoyou,32.7847,119.4432,China
Culiacan,24.8069,-107.3939,Mexico
Hejian,38.4451,116.0897,China
Puxi,35.2125,114.735,China
Androtsy,-24.1,46.3,Madagascar
McAllen,26.2252,-98.2467,United States
Qingping,34.538,113.3796,China
Omaha,41.2627,-96.0529,United States
Joao Pessoa,-7.12,-34.88,Brazil
Dongyang,29.2785,120.2282,China
Queretaro,20.5875,-100.3928,Mexico
Krakow,50.0614,19.9372,Poland
Abaete,-19.1583,-45.4522,Brazil
Palermo,2.8917,-75.4375,Colombia
Xigaze,29.25,88.8833,China
El Paso,31.8476,-106.43,United States
Seyhan,36.9831,35.3328,Turkey
Niigata,37.9161,139.0364,Japan
Hempstead,40.6629,-73.6089,United States
Leeds,53.8003,-1.5497,United Kingdom
Hamamatsu,34.7108,137.7275,Japan
Bagcilar,41.0344,28.8564,Turkey
Xiangxiang,27.7389,112.5223,China
Bilbao,43.2569,-2.9236,Spain
Chaohucun,31.6783,117.7353,China
Homs,34.7333,36.7167,Syria
Kucukcekmece,41,28.8,Turkey
Lubango,-14.9167,13.5,Angola
Zouping,36.8625,117.7424,China
Khujand,40.2833,69.6333,Tajikistan
San Luis Potosi,22.1511,-100.9761,Mexico
Nottingham,52.9533,-1.15,United Kingdom
Cencheng,22.9297,111.0186,China
Dali,25.6808,100.3003,China
Hamhung,39.9167,127.5333,North Korea
Korla,41.7259,86.1746,China
Rajshahi,24.3667,88.6,Bangladesh
Erzurum,39.9086,41.2769,Turkey
Frankfurt,50.1106,8.6822,Germany
Al `Ayn,24.2075,55.7447,United Arab Emirates
Songzi,30.1772,111.7732,China
Albuquerque,35.1054,-106.6465,United States
Patiala,30.34,76.38,India
Laixi,36.8667,120.5333,China
Bahawalpur,29.3956,71.6836,Pakistan
Zhongba,31.7761,104.7406,China
Kaduna,10.5167,7.4333,Nigeria
Qingnian,36.8494,115.7061,China
San Pedro Sula,15.5,-88.0333,Honduras
Qamdo,31.1375,97.1777,China
Xinhualu,34.3962,113.7249,China
Nerima,35.7355,139.6517,Japan
Guangshui,31.6189,113.8229,China
Pietermaritzburg,-29.6167,30.3833,South Africa
Baardheere,2.3333,42.2833,Somalia
Tlajomulco de Zuniga,20.4736,-103.4431,Mexico
Samarinda,-0.5,117.1378,Indonesia
Changhua,24.0667,120.5333,Taiwan
Sizhan,39.0099,106.3694,China
Ciudad Guayana,8.3667,-62.65,Venezuela
Cucuta,7.8942,-72.5039,Colombia
Dhulia,20.8997,74.7697,India
Burco,9.5279,45.5345,Somalia
Licheng,31.4174,119.4786,China
Ota-ku,35.5613,139.716,Japan
Thiruvananthapuram,8.4875,76.9525,India
Tyumen,57.15,65.5333,Russia
Nampula,-15.1167,39.2667,Mozambique
Zaporizhzhia,47.85,35.1175,Ukraine
Kyaukse,21.6131,96.1303,Myanmar
Chengguan,35.5256,113.6976,China
Kumamoto,32.8031,130.7078,Japan
Nehe,48.48,124.8738,China
Osogbo,7.7667,4.5667,Nigeria
Cabinda,-5.56,12.19,Angola
Kerman,30.2833,57.0833,Iran
Zunhua,40.1881,117.9593,China
Rochester,43.168,-77.6162,United States
Valenzuela,14.7,120.98,Philippines
Orumiyeh,37.5486,45.0675,Iran
Wugang,26.7345,110.6293,China
Shuangqiao,35.0833,112.5833,China
Tshikapa,-6.4167,20.8,Congo (Kinshasa)
Sao Jose dos Campos,-23.1789,-45.8869,Brazil
Comodoro Rivadavia,-45.8647,-67.4808,Argentina
Cagayan de Oro,8.4833,124.65,Philippines
Tondo,14.617,120.967,Philippines
Langzhong,31.5504,105.9938,China
Qian'an,40.0059,118.6973,China
Lviv,49.8425,24.0322,Ukraine
Sarasota,27.3387,-82.5432,United States
Reynosa,26.0922,-98.2778,Mexico
Santo Andre,-23.6572,-46.5333,Brazil
An Najaf,32,44.33,Iraq
Sagamihara,35.5667,139.3667,Japan
Guli,28.9008,120.0284,China
Mississauga,43.6,-79.65,Canada
Concepcion,-36.8282,-73.0514,Chile
Okayama,34.65,133.9167,Japan
Anlu,31.2575,113.6783,China
Mwanza,-2.5167,32.9,Tanzania
Fresno,36.783,-119.7939,United States
Torreon,25.5394,-103.4486,Mexico
Shihezi,44.3054,86.0804,China
Enugu,6.4528,7.5111,Nigeria
Jaboatao,-8.1803,-35.0014,Brazil
Tulsa,36.1283,-95.9042,United States
Yanggok,37.6333,127.2167,South Korea
Yatou,37.1653,122.4867,China
Edogawa,35.7066,139.8683,Japan
Allentown,40.5961,-75.4756,United States
Ribeirao Preto,-21.1783,-47.8067,Brazil
Xichang,27.8983,102.2706,China
Latakia,35.5167,35.7833,Syria
Bhiwandi,19.2967,73.0631,India
City of Paranaque,14.47,121.02,Philippines
Dasmarinas,14.3294,120.9367,Philippines
Dayton,39.7805,-84.2003,United States
Saharanpur,29.964,77.546,India
Warangal,17.9689,79.5941,India
Soledad,10.9167,-74.75,Colombia
Osasco,-23.5328,-46.7919,Brazil
Dashiqiao,40.6328,122.5021,China
Nampo,38.7333,125.4,North Korea
Shiliguri,26.71,88.43,India
Banjarmasin,-3.32,114.5925,Indonesia
Sha Tin,22.3802,114.1898,Hong Kong
Salem,11.65,78.15,India
General Santos,6.1167,125.1667,Philippines
Cocody,5.35,-3.9667,C̫te d'Ivoire
Hamah,35.1333,36.75,Syria
Pendik,40.8747,29.235,Turkey
Bacoor,14.4624,120.9645,Philippines
Vellore,12.9165,79.1325,India
Shishi,24.7355,118.6434,China
Guadalupe,25.6775,-100.2597,Mexico
Adachi,35.7749,139.8044,Japan
Qianxi,27.0284,106.0327,China
Tolyatti,53.5089,49.4222,Russia
Macau,22.2006,113.5461,Macau
Bauchi,10.3158,9.8442,Nigeria
Lodz,51.7769,19.4547,Poland
Miluo Chengguanzhen,28.8049,113.0745,China
Gaizhou,40.4019,122.3499,China
Karbala',32.6167,44.0333,Iraq
Leling,37.7333,117.2167,China
Jianshe,34.2189,113.7693,China
Shizuoka,34.9756,138.3828,Japan
Charleston,32.8168,-79.9687,United States
Jingcheng,32.0058,120.2547,China
Kochi,9.97,76.28,India
Mar del Plata,-38,-57.55,Argentina
Cape Coral,26.6443,-81.9957,United States
Tasikmalaya,-7.3161,108.1975,Indonesia
Rasht,37.2808,49.5831,Iran
Xinmin,41.9952,122.8224,China
Shanhu,29.5908,120.8176,China
Zhongshu,27.8116,106.4133,China
Gorakhpur,26.7637,83.4039,India
Zaragoza,41.65,-0.8833,Spain
Wroclaw,51.11,17.0325,Poland
Acapulco de Juarez,16.8636,-99.8825,Mexico
Bahar,34.9072,48.4414,Iran
Kumul,42.8193,93.5151,China
Murcia,37.9861,-1.1303,Spain
Pinghu,30.7005,121.0104,China
Tlaquepaque,20.6167,-103.3167,Mexico
Songyang,34.4603,113.028,China
Ch'ongjin,41.7833,129.7667,North Korea
Puyang Chengguanzhen,35.7004,114.98,China
Qionghu,28.8417,112.3595,China
Zhaodong,46.0635,125.9773,China
Narela,28.8527,77.0929,India
Huambo,-12.7767,15.7347,Angola
Wenchang,31.054,116.9507,China
Villavicencio,4.15,-73.6333,Colombia
Shulan,44.4079,126.9429,China
Tlalnepantla,19.5367,-99.1947,Mexico
Catia La Mar,10.6,-67.0333,Venezuela
Sargodha,32.0836,72.6711,Pakistan
Al Hufuf,25.3833,49.5833,Saudi Arabia
Durango,24.025,-104.6675,Mexico
Jalingo,8.9195,11.3264,Nigeria
Bouake,7.6833,-5.0167,C̫te d'Ivoire
Mazatlan,23.2167,-106.4167,Mexico
San Jose del Monte,14.8139,121.0453,Philippines
Ansan,37.3167,126.8333,South Korea
Abomey-Calavi,6.4486,2.3556,Benin
Lingbao Chengguanzhen,34.5221,110.8786,China
Hwasu-dong,37.1997,126.8314,South Korea
Sialkot City,32.4925,74.5311,Pakistan
Hue,16.4667,107.5792,Vietnam
Bulawayo,-20.17,28.58,Zimbabwe
Sanhe,39.9808,117.0701,China
Ch'onan,36.8167,127.1667,South Korea
Contagem,-19.9319,-44.0539,Brazil
Jieshou,33.2605,115.3618,China
Selcuklu,37.8814,32.4922,Turkey
Erer Sata,9.5667,41.3833,Ethiopia
Honcho,35.6946,139.9826,Japan
Dusseldorf,51.2333,6.7833,Germany
Izhevsk,56.85,53.2167,Russia
Guntur,16.3008,80.4428,India
Guixi,28.2861,117.2083,China
Sorocaba,-23.5017,-47.4581,Brazil
Yildirim,40.11,29.0821,Turkey
Petaling Jaya,3.0972,101.6444,Malaysia
Tengyue,25.0208,98.4972,China
Wuxue,29.8518,115.5539,China
Rasulpur,28.57,77.32,India
Bhavnagar,21.76,72.15,India
Brahmapur,19.315,84.7941,India
Qufu,35.6,116.9833,China
Gaobeidian,39.3257,115.8678,China
Ruiming,25.8833,116.0333,China
Columbia,34.0378,-80.9036,United States
Concord,37.9722,-122.0016,United States
Noida,28.57,77.32,India
Gold Coast,-28.0167,153.4,Australia
Xinshi,31.0236,113.1079,China
Ta`izz,13.5789,44.0219,Yemen
Aracaju,-10.9167,-37.05,Brazil
Jeonju,35.8167,127.15,South Korea
Bhangar,22.58,88.42,India
Jin'e,29.3395,105.2868,China
Barnaul,53.3333,83.75,Russia
Makati City,14.5567,121.0214,Philippines
Rotterdam,51.9167,4.5,Netherlands
Changping,40.2248,116.1944,China
Benghazi,32.1167,20.0667,Libya
Kryvyi Rih,47.9086,33.3433,Ukraine
Halwan,29.8453,31.3333,Egypt
Colorado Springs,38.8674,-104.7605,United States
Suohe,34.7879,113.392,China
Chimalhuacan,19.4167,-98.9,Mexico
Xinxing,39.8734,124.1453,China
Bhilai,21.3667,81.7167,India
Mangalore,12.902,74.8253,India
Port-Bouet,5.2667,-3.9,C̫te d'Ivoire
Zhuangyuan,37.3056,120.8275,China
Glasgow,55.8611,-4.25,United Kingdom
Namangan,41.0011,71.6683,Uzbekistan
Ulyanovsk,54.3167,48.3667,Russia
Tan An,10.905,106.6994,Vietnam
Irkutsk,52.2833,104.2833,Russia
Nagercoil,8.1833,77.4119,India
Jos,9.9167,8.8903,Nigeria
Pontianak,-0.0206,109.3414,Indonesia
Turpan,42.9512,89.1895,China
Villa Nueva,14.5314,-90.5964,Guatemala
Las Pinas City,14.45,120.98,Philippines
Springfield,42.1155,-72.5395,United States
Knoxville,35.9692,-83.9496,United States
Meihekou,42.5279,125.678,China
Jurong,31.9579,119.1595,China
Feira de Santana,-12.25,-38.95,Brazil
Khabarovsk,48.4833,135.0667,Russia
Zhugang,28.1277,121.2288,China
Leipzig,51.34,12.375,Germany
Xinji,37.9423,115.2118,China
Serang,-6.12,106.1503,Indonesia
Jambi,-1.59,103.61,Indonesia
Kandahar,31.62,65.7158,Afghanistan
San Miguel de Tucuman,-26.8167,-65.2167,Argentina
Gothenburg,57.7075,11.9675,Sweden
Yaroslavl,57.6167,39.85,Russia
Baton Rouge,30.442,-91.1311,United States
Zhangshu,28.0667,115.5375,China
Vladivostok,43.1333,131.9,Russia
Ogden,41.2279,-111.9682,United States
Kuantan,3.8167,103.3333,Malaysia
Raurkela,22.2492,84.8828,India
Cuttack,20.5236,85.7881,India
Ar Rayyan,25.25,51.4,Qatar
Haifa,32.8192,34.9992,Israel
Malanje,-9.5333,16.35,Angola
Bacolod,10.6765,122.9509,Philippines
Zhuozhou,39.4887,115.9918,China
Grand Rapids,42.9619,-85.6562,United States
Uberlandia,-18.9231,-48.2886,Brazil
Albany,42.6664,-73.7987,United States
Tianchang,32.6853,119.0041,China
Kawaguchi,35.8077,139.7241,Japan
Itabashi,35.7512,139.7093,Japan
Suginami-ku,35.6995,139.6364,Japan
Cimahi,-6.8712,107.5548,Indonesia
Tuxtla,16.7528,-93.1167,Mexico
Garoua,9.3,13.4,Cameroon
Hafr al Batin,28.4342,45.9636,Saudi Arabia
Tumkur,13.34,77.1,India
Balikpapan,-1.2768,116.8277,Indonesia
Durban,-29.8833,31.05,South Africa
Kagoshima,31.6,130.55,Japan
Al Hillah,23.4895,46.7564,Saudi Arabia
Makhachkala,42.9833,47.4833,Russia
Sihui,23.3448,112.6956,China
Irapuato,20.6667,-101.35,Mexico
Brampton,43.6833,-79.7667,Canada
Mbale,1.0806,34.175,Uganda
Pereira,4.8143,-75.6946,Colombia
Bakersfield,35.3529,-119.0359,United States
Uvira,-3.4,29.15,Congo (Kinshasa)
Dortmund,51.5167,7.4667,Germany
Chuxiong,25.0461,101.5436,China
Mission Viejo,33.6096,-117.6551,United States
Zahedan,29.4964,60.8628,Iran
New Haven,41.3113,-72.9246,United States
Shah Alam,3.0722,101.5167,Malaysia
Wenlan,23.3989,103.3631,China
Cuiaba,-15.5958,-56.0969,Brazil
Shangzhi,45.2116,127.962,China
Essen,51.4508,7.0131,Germany
Botou,38.074,116.57,China
Mymensingh,24.7539,90.4031,Bangladesh
Anyang,37.3833,126.9333,South Korea
Genoa,44.4111,8.9328,Italy
Durgapur,23.55,87.32,India
Port Sudan,19.6167,37.2167,Sudan
Al Mafraq,32.3399,36.2052,Jordan
Puente Alto,-33.6167,-70.5667,Chile
Dehra Dun,30.345,78.029,India
At Ta'if,21.2751,40.4062,Saudi Arabia
Wancheng,18.8,110.4,China
Hachioji,35.6664,139.316,Japan
Xiulin,29.7211,112.4037,China
